family,run,dataset,method,variant,seed,rho,sigma,eta_f,task1,task2,payload_mb,residual_mb,wall_seconds,final_frozen,mean_frozen,mean_similarity,mean_retention,mean_budget_utilization,mean_stationarity,min_stationarity,residual_l2_final,jain_participation
eta,cwru_eta0.1_33,cwru,proposed,full,33,0.3,0.6,0.1,0.9037711313394018,0.9141742522756828,13.032,0.36352,11.841865303999953,0.0,0.0,-0.1226011351961614,1.0,0.9523809523809526,1.3650117200268392,0.404170047214421,0.1691080927848816,0.5873321163715202
eta,cwru_eta0.1_44,cwru,proposed,full,44,0.3,0.6,0.1,0.929778933680104,0.9167750325097528,13.032,0.36352,11.15917789699995,0.0,0.0,-0.05959015475631453,1.0,0.9523809523809526,1.2266065606586063,0.2928310820244405,0.1391077786684036,0.6005126598818621
eta,cwru_eta0.1_55,cwru,proposed,full,55,0.3,0.6,0.1,0.9934980494148244,0.906371911573472,13.032,0.36352,12.597745842999984,0.0,0.0,-0.03871865469523731,1.0,0.9523809523809526,1.1528837125224158,0.3536981436325436,0.1347158849239349,0.5971502662294937
eta,cwru_eta0.5_11,cwru,proposed,full,11,0.3,0.6,0.5,0.9076723016905072,0.9037711313394018,13.032,0.36352,21.372380961999966,13.0,5.513333333333334,-0.050026489445326915,1.0,0.9522855681909416,1.4425545922479979,0.2146503344843605,0.184877336025238,0.5792344451416711
eta,cwru_eta0.5_22,cwru,proposed,full,22,0.3,0.6,0.5,0.9817945383615084,0.8842652795838751,13.032,0.36352,35.63444953899989,5.0,2.17,-0.01755348037254558,1.0,0.9522464159709485,1.2003860997361084,0.3657325405602196,0.1534760892391204,0.6002000666888962
eta,cwru_eta0.5_33,cwru,proposed,full,33,0.3,0.6,0.5,0.8842652795838751,0.9141742522756828,13.032,0.36352,34.77320163000013,5.0,1.3066666666666666,-0.11690138580836015,1.0,0.9522464159709487,1.3460031062596758,0.3964286630174468,0.1717488765716552,0.5950478793154745
eta,cwru_eta0.5_44,cwru,proposed,full,44,0.3,0.6,0.5,0.8738621586475943,0.9128738621586476,12.78041,0.36352,64.05030187500006,18.0,10.99,-0.04214808272858686,1.0,0.9724621234779574,1.1591905016221022,0.2116686528267344,0.1603853553533554,0.6332104066651426
eta,cwru_eta0.5_55,cwru,proposed,full,55,0.3,0.6,0.5,0.9869960988296488,0.8803641092327699,13.032,0.36352,24.819359116999976,11.0,4.096666666666667,-0.02506507224265827,1.0,0.9559323123408493,1.1130244819179715,0.325925425078275,0.1454021483659744,0.6326271600117154
eta,cwru_eta1.0_11,cwru,proposed,full,11,0.3,0.6,1.0,0.8621586475942783,0.8972691807542262,12.48176,0.36352,23.33252225000001,41.0,30.24,-0.02234562383875646,1.0,0.9680018837313908,1.475170402822332,0.4746328378056308,0.1933202296495437,0.5978657536947002
eta,cwru_eta1.0_22,cwru,proposed,full,22,0.3,0.6,1.0,0.951885565669701,0.7321196358907672,12.87091,0.36352,19.53513338399989,51.0,35.416666666666664,0.002773470803482459,1.0,0.9732960043105796,1.1527816476589035,0.4722618860408617,0.1688733100891113,0.664122246785136
eta,cwru_eta1.0_33,cwru,proposed,full,33,0.3,0.6,1.0,0.7737321196358907,0.8946684005201561,12.5795,0.36352,26.98787138700004,40.0,26.096666666666668,-0.05315904321951692,1.0,0.9701523642198949,1.3334830348568403,0.5317392093066985,0.194218635559082,0.6164807535225648
eta,cwru_eta1.0_44,cwru,proposed,full,44,0.3,0.6,1.0,0.7893368010403121,0.8998699609882965,12.76593,0.36352,29.74475475899999,52.0,37.373333333333335,-0.02026935032805074,1.0,0.9747857754684472,1.2325352043314468,0.4669909161040025,0.1529097557067871,0.63142866535942
eta,cwru_eta1.0_55,cwru,proposed,full,55,0.3,0.6,1.0,0.8634590377113134,0.7932379713914174,12.87996,0.36352,51.33594865200007,44.0,31.326666666666668,0.005725341379943069,1.0,0.975171771361928,1.1378871991664812,0.4677563418790759,0.1599395424127578,0.6110238880833737
eta,intel_sensor_eta0.0005_11,intel_sensor,proposed,full,11,0.3,0.6,0.0005,0.2041969448328018,0.0264149475842714,3.2688,0.060736,231.23069691199998,0.0,0.0,-0.05168286049558965,1.0,0.9523809523809526,0.7111312178101213,0.0416952415384383,0.0495038405060768,0.7212728060784598
eta,intel_sensor_eta0.0005_22,intel_sensor,proposed,full,22,0.3,0.6,0.0005,0.24064502120018,0.034254141151905,3.2688,0.060736,233.14633183399997,0.0,0.0,0.003170862983014186,1.0,0.9523809523809526,0.8143913382078136,0.0854424887373081,0.0469743236899375,0.6941877842232971
eta,intel_sensor_eta0.0005_33,intel_sensor,proposed,full,33,0.3,0.6,0.0005,0.2386353760957718,0.0416991636157035,3.2688,0.060736,179.34480557100005,0.0,0.0,-0.005271605106112711,1.0,0.9523809523809526,0.8190566047562863,0.0202444559292475,0.0423204153776168,0.7285947464945653
eta,intel_sensor_eta0.0005_44,intel_sensor,proposed,full,44,0.3,0.6,0.0005,0.1651689112186432,0.0432447828352451,3.2688,0.060736,12.786477651000041,0.0,0.0,-0.03565082643367404,1.0,0.9523809523809526,1.0535409286001933,0.0558487088952791,0.050819743424654,0.7138613476358245
eta,intel_sensor_eta0.0005_55,intel_sensor,proposed,full,55,0.3,0.6,0.0005,0.2085681706666946,0.0386354327201843,3.2688,0.060736,14.222211639999841,0.0,0.0,-0.003769286391993451,1.0,0.9523809523809526,0.9812712536502571,0.0953658513962113,0.0577703192830085,0.734680383421529
eta,intel_sensor_eta0.1_11,intel_sensor,proposed,full,11,0.3,0.6,0.1,0.2067581862211227,0.0270403772592544,3.2688,0.060736,13.180804804999752,1.0,0.42333333333333334,-0.05092715329859676,1.0,0.9523544973544974,0.7035320510925971,0.04171474132439,0.057838000357151,0.7230399007560788
eta,intel_sensor_eta0.1_22,intel_sensor,proposed,full,22,0.3,0.6,0.1,0.2423916310071945,0.0345201231539249,3.2688,0.060736,12.664536505999877,1.0,0.37666666666666665,0.002768755890589756,1.0,0.9523544973544976,0.8102816866429043,0.0848091077775991,0.0492561124265193,0.6883753481314911
eta,intel_sensor_eta0.1_33,intel_sensor,proposed,full,33,0.3,0.6,0.1,0.234789565205574,0.043286059051752,3.2688,0.060736,12.8234628780001,8.0,4.256666666666667,-0.0068533441549597255,1.0,0.95216286949628,0.8161659672106338,0.0270268920990193,0.041256844997406,0.7314762115582724
eta,intel_sensor_eta0.1_44,intel_sensor,proposed,full,44,0.3,0.6,0.1,0.1676968038082122,0.0448538474738597,3.2688,0.060736,13.320402544999979,1.0,0.21,-0.035174996110894245,1.0,0.9523544973544976,1.0525484073470246,0.0612148445284641,0.0537164025008678,0.714149764479359
eta,intel_sensor_eta0.1_55,intel_sensor,proposed,full,55,0.3,0.6,0.1,0.2119883447885513,0.0403916612267494,3.2688,0.060736,12.857535091000045,1.0,0.44333333333333336,-0.00220145270171773,1.0,0.9523544973544974,0.9757170399809107,0.084058522877508,0.0603975690901279,0.7383827776319244
eta,intel_sensor_eta0.5_11,intel_sensor,proposed,full,11,0.3,0.6,0.5,0.2756261229515075,0.068225659430027,3.2688,0.060736,12.757136232999983,24.0,18.57,-0.013908528236904463,1.0,0.9635515924095349,0.5909393250389949,0.093786444401583,0.0486586317420005,0.6371963987783529
eta,intel_sensor_eta0.5_22,intel_sensor,proposed,full,22,0.3,0.6,0.5,0.2992577850818634,0.0556808076798915,3.2688,0.060736,13.131015259999913,22.0,14.166666666666666,0.00036965673650098693,1.0,0.9525806222097617,0.7559453167222471,0.094563562513488,0.0562784075736999,0.6424665639777722
eta,intel_sensor_eta0.5_33,intel_sensor,proposed,full,33,0.3,0.6,0.5,0.3247840106487274,0.0392346158623695,3.2688,0.060736,12.81196543599981,24.0,16.583333333333332,-0.0052837164797341326,1.0,0.9519407349137575,0.7012816328815266,0.011743651672122,0.0434630997478961,0.6613132272340625
eta,intel_sensor_eta0.5_44,intel_sensor,proposed,full,44,0.3,0.6,0.5,0.2228712290525436,0.0666669458150863,3.2688,0.060736,14.126834062999933,20.0,14.313333333333333,-0.01523613609806674,1.0,0.9552420914047272,0.9719176297825722,0.1119111387146101,0.0526507832109928,0.6554918125734457
eta,intel_sensor_eta0.5_55,intel_sensor,proposed,full,55,0.3,0.6,0.5,0.2897160947322845,0.085632100701332,3.2688,0.060736,14.098745710999992,22.0,13.68,0.012173096138421186,1.0,0.9519355883735834,0.8471147509487065,0.0872400388257927,0.054976113140583,0.6864093387261662
eta,intel_sensor_eta1.0_11,intel_sensor,proposed,full,11,0.3,0.6,1.0,0.2989895641803741,0.0841000154614448,3.256088,0.060736,12.94321997399993,44.0,37.86666666666667,-0.008389671839927733,1.0,0.9664128351617499,0.8063677455237778,0.155266743821816,0.0459642894566059,0.7485903602646804
eta,intel_sensor_eta1.0_22,intel_sensor,proposed,full,22,0.3,0.6,1.0,0.3194936513900757,0.0777586698532104,3.239744,0.060736,12.760025256000063,38.0,29.276666666666667,-0.00033089231124528747,1.0,0.9711211395420766,0.8980864497035455,0.1287519603746995,0.056171927601099,0.7208540382324959
eta,intel_sensor_eta1.0_33,intel_sensor,proposed,full,33,0.3,0.6,1.0,0.3181092441082001,0.0367937944829463,3.265622,0.060736,13.459882311000001,39.0,28.81,-0.004017381906701093,1.0,0.9591323195971525,0.8364879344007353,0.0607435696269373,0.0458719618618488,0.7117354778406045
eta,intel_sensor_eta1.0_44,intel_sensor,proposed,full,44,0.3,0.6,1.0,0.2884021997451782,0.0805685520172119,3.253364,0.060736,14.14905563100001,31.0,24.51,-0.008498062263309672,1.0,0.9740736791102642,1.0740896851996968,0.1385519273139804,0.0634688958525657,0.6596118214065257
eta,intel_sensor_eta1.0_55,intel_sensor,proposed,full,55,0.3,0.6,1.0,0.3525361120700836,0.1254144608974456,3.26653,0.060736,15.880887282999993,41.0,30.423333333333332,0.005919347690223858,1.0,0.9677892994715347,0.9562615395598586,0.0872385461303813,0.0514889732003212,0.7227389553819203
eta,uci_har_eta0.0005_11,uci_har,proposed,full,11,0.3,0.6,0.0005,0.8819138106549033,0.999660671869698,226.9008,5.84192,115.61438014099997,0.0,0.0,-0.10845056668151784,1.0,0.9523809523809526,2.50730625101631,0.7216973179755204,0.1845818608999252,0.6372320527722545
eta,uci_har_eta0.0005_22,uci_har,proposed,full,22,0.3,0.6,0.0005,0.8659653885307091,0.999321343739396,226.9008,5.84192,85.40896780399987,0.0,0.0,-0.025376884428201126,1.0,0.9523809523809526,2.653425416536585,0.767553962862776,0.2670641243457794,0.701508242721852
eta,uci_har_eta0.0005_33,uci_har,proposed,full,33,0.3,0.6,0.0005,0.8581608415337632,0.999321343739396,226.9008,5.84192,141.0555403169999,0.0,0.0,-0.08907057165123732,1.0,0.9523809523809526,2.11954160065413,0.7672479530154024,0.2049895226955413,0.6666337464816552
eta,uci_har_eta0.0005_44,uci_har,proposed,full,44,0.3,0.6,0.0005,0.8612147947064812,0.999660671869698,226.9008,5.84192,102.96149573299999,0.0,0.0,-0.11535482035257422,1.0,0.9523809523809526,2.900640655009429,0.7872368932882936,0.2516871094703674,0.6783280469804981
eta,uci_har_eta0.0005_55,uci_har,proposed,full,55,0.3,0.6,0.0005,0.8822531387852053,0.999660671869698,226.9008,5.84192,89.73108294000008,0.0,0.0,-0.05130767099959958,1.0,0.9523809523809526,2.480537840981781,0.7909435989806687,0.1813111901283264,0.6859363984528324
eta,uci_har_eta0.1_11,uci_har,proposed,full,11,0.3,0.6,0.1,0.8819138106549033,0.999660671869698,226.9008,5.84192,89.05713908500002,0.0,0.0,-0.10845056668151784,1.0,0.9523809523809526,2.50730625101631,0.7216973179755204,0.1845818608999252,0.6372320527722545
eta,uci_har_eta0.1_22,uci_har,proposed,full,22,0.3,0.6,0.1,0.8659653885307091,0.999321343739396,226.9008,5.84192,86.19401661400002,0.0,0.0,-0.025376884428201126,1.0,0.9523809523809526,2.653425416536585,0.767553962862776,0.2670641243457794,0.701508242721852
eta,uci_har_eta0.1_33,uci_har,proposed,full,33,0.3,0.6,0.1,0.8581608415337632,0.999321343739396,226.9008,5.84192,20.376225839999734,0.0,0.0,-0.08907057165123732,1.0,0.9523809523809526,2.11954160065413,0.7672479530154024,0.2049895226955413,0.6666337464816552
eta,uci_har_eta0.1_44,uci_har,proposed,full,44,0.3,0.6,0.1,0.8612147947064812,0.999660671869698,226.9008,5.84192,21.11634763899974,0.0,0.0,-0.11535482035257422,1.0,0.9523809523809526,2.900640655009429,0.7872368932882936,0.2516871094703674,0.6783280469804981
eta,uci_har_eta0.1_55,uci_har,proposed,full,55,0.3,0.6,0.1,0.8822531387852053,0.999660671869698,226.9008,5.84192,20.966763779000303,0.0,0.0,-0.05130767099959958,1.0,0.9523809523809526,2.480537840981781,0.7909435989806687,0.1813111901283264,0.6859363984528324
eta,uci_har_eta0.5_11,uci_har,proposed,full,11,0.3,0.6,0.5,0.8819138106549033,0.999660671869698,226.9008,5.84192,19.18589516799966,0.0,0.0,-0.10845056668151784,1.0,0.9523809523809526,2.50730625101631,0.7216973179755204,0.1845818608999252,0.6372320527722545
eta,uci_har_eta0.5_22,uci_har,proposed,full,22,0.3,0.6,0.5,0.8659653885307091,0.999321343739396,226.9008,5.84192,19.591819208000288,0.0,0.0,-0.025376884428201126,1.0,0.9523809523809526,2.653425416536585,0.767553962862776,0.2670641243457794,0.701508242721852
eta,uci_har_eta0.5_33,uci_har,proposed,full,33,0.3,0.6,0.5,0.8581608415337632,0.999321343739396,226.9008,5.84192,19.20020560299963,0.0,0.0,-0.08907057165123732,1.0,0.9523809523809526,2.11954160065413,0.7672479530154024,0.2049895226955413,0.6666337464816552
eta,uci_har_eta0.5_44,uci_har,proposed,full,44,0.3,0.6,0.5,0.8612147947064812,0.999660671869698,226.9008,5.84192,19.758302683000238,0.0,0.0,-0.11535482035257422,1.0,0.9523809523809526,2.900640655009429,0.7872368932882936,0.2516871094703674,0.6783280469804981
eta,uci_har_eta0.5_55,uci_har,proposed,full,55,0.3,0.6,0.5,0.8822531387852053,0.999660671869698,226.9008,5.84192,18.981870384000104,0.0,0.0,-0.05130767099959958,1.0,0.9523809523809526,2.480537840981781,0.7909435989806687,0.1813111901283264,0.6859363984528324
eta,uci_har_eta1.0_11,uci_har,proposed,full,11,0.3,0.6,1.0,0.8761452324397693,0.999660671869698,226.9008,5.84192,18.236108824999974,6.0,2.3566666666666665,-0.10426415904108553,1.0,0.9524326854496307,2.4228110352100147,0.5675045113953996,0.1959689557552337,0.6429324067698401
eta,uci_har_eta1.0_22,uci_har,proposed,full,22,0.3,0.6,1.0,0.8632507634882932,0.999321343739396,226.9008,5.84192,18.019299395000417,5.0,1.3933333333333333,-0.02499719518921151,1.0,0.9522464159709485,2.6100246631535127,0.678460033936625,0.2740998566150665,0.6935005725660591
eta,uci_har_eta1.0_33,uci_har,proposed,full,33,0.3,0.6,1.0,0.8513742789277231,0.998982015609094,226.9008,5.84192,16.928200199000003,5.0,3.1533333333333333,-0.07549477609295466,1.0,0.9525168298006844,2.060524038967664,0.7476495456229754,0.2140228599309921,0.6488292037223572
eta,uci_har_eta1.0_44,uci_har,proposed,full,44,0.3,0.6,1.0,0.8574821852731591,0.999660671869698,226.9008,5.84192,18.572995637000076,2.0,1.1233333333333333,-0.10891926631339835,1.0,0.9523278200168956,2.8370861369311178,0.7549893024329809,0.2609618008136749,0.671574967664909
eta,uci_har_eta1.0_55,uci_har,proposed,full,55,0.3,0.6,1.0,0.8747879199185612,0.999660671869698,226.9008,5.84192,18.198773077999704,5.0,2.033333333333333,-0.04277504837514438,1.0,0.9522464159709485,2.4577248032114993,0.6132393638285197,0.1840981841087341,0.6879360644111989
